ZINC000000000638_1,2,4,13,29,64,80,120,121,145,147,175,301,356,423,433,491,494,504,568,649,650,659,661,695,726,728,807,832,849,890,891,892,893,910,926,954,967,983,1019
ZINC000000000794_1,1,21,29,33,64,80,104,118,123,159,175,227,232,329,356,367,386,399,428,563,572,582,658,666,695,698,705,726,789,807,849,861,926,946,948,975,988,1014
ZINC000000001157_1,33,140,147,173,187,249,282,289,333,356,372,512,575,579,637,650,694,695,804,807,841,849,868,875,893,946,1003,1009
ZINC000000003546_1,2,4,81,90,291,314,356,361,369,440,456,480,497,597,614,650,673,676,726,806,807,849,855,893,926,935,942,974,985
ZINC000000004355_1,19,64,77,110,140,142,147,255,298,309,356,378,398,437,475,498,511,515,562,577,579,609,639,650,675,726,731,749,794,807,828,842,849,859,893,926,935,959,967,998,1019
ZINC000000006705_1,33,34,45,64,73,80,128,167,175,261,289,294,297,314,356,357,378,389,406,474,504,519,650,708,726,802,831,849,850,888,897,935
ZINC000000007238_1,33,73,133,182,201,204,243,246,295,356,367,378,382,407,456,545,575,580,656,661,669,698,700,748,799,831,849,875,891,910,926,929,935,974
ZINC000000009011_1,21,42,64,74,80,86,90,96,128,134,175,231,255,314,333,356,378,389,392,466,511,561,600,609,631,638,650,721,726,730,750,831,849,974,980,1002
ZINC000000010541_1,42,64,100,128,159,162,186,209,235,301,356,385,387,474,486,507,585,621,650,656,666,688,700,705,726,730,787,807,849,893,902,910,926,980,1019
ZINC000000010657_1,4,39,128,169,248,272,301,356,378,380,387,403,428,429,486,511,547,609,610,614,631,650,656,667,807,849,893,899,926,967,976,1019
ZINC000000012163_1,11,21,42,64,80,175,219,356,381,389,417,456,523,526,540,650,656,717,726,730,760,807,849,887,893,926,935,950,978,985,996,1009
ZINC000000013088_1,33,41,73,80,128,156,162,204,222,317,322,356,378,385,464,493,512,557,640,645,650,675,695,716,718,726,735,781,792,807,831,841,849,875,885,893,948,961
ZINC000000013092_1,15,41,64,80,99,128,156,162,204,222,260,317,356,366,376,378,385,461,464,561,640,650,659,675,700,726,735,792,807,831,849,885,893,928,974
ZINC000000015441_1,2,4,8,18,19,64,80,104,121,129,159,180,314,356,378,428,448,522,569,580,586,607,650,656,663,666,672,705,726,784,802,842,849,867,881,925,926,935,986
ZINC000000017401_1,73,104,123,124,214,309,356,361,378,403,438,456,467,480,497,518,582,618,639,650,656,673,693,726,739,762,807,849,870,875,890,893,926,935,961,985
ZINC000000017407_1,73,100,124,214,232,356,361,378,438,456,480,497,518,618,639,650,656,673,675,719,726,789,807,849,870,875,890,893,926,935,942,961,965,985
ZINC000000017408_1,73,124,214,225,314,356,361,378,438,456,480,497,518,618,639,650,656,673,714,723,726,807,815,829,849,870,875,890,893,926,935,942,961,985
ZINC000000018357_1,33,90,92,95,119,128,136,184,222,282,314,352,356,378,383,384,552,575,579,622,650,698,702,721,726,768,821,831,842,849,875,917,980
ZINC000000019142_1,4,33,64,73,104,175,182,212,235,243,246,289,356,378,407,456,460,537,580,656,666,680,701,705,726,784,799,803,820,831,849,880,881,926,935,974
